Gene	B	cancer	CD4	CD8	M0	M1	M2	Mono	Neu	NK
RBMS3	0.330954816228237	2.69148829561466	1.45649226442056	0.196733128363645	0	0	0	0	0	0
RCAN3	5.21485781009982	10.4275986201927	34.4032721741968	12.5393564802254	2.28204218204657	1.58168401340182	4.43614081898631	2.66965754603784	0.622432802632051	0
REEP1	0	1.84762405846994	0	0	0.410658054711971	1.03014249507263	0	0	0	0
RGL1	0	7.93306383646081	1.26210689746736	0.821420679922754	85.0981826463206	140.137447862113	16.4254444884505	9.74894778598034	0	0.455706678016801
RHOH	683.958967282212	5.37056140310147	298.470561475471	159.355611905014	0	0.38534888139	0	3.91556615527	1.22060066326081	66.0500802846414
RIMKLB	5.33670475352343	18.2103222489202	2.63406473020879	2.95099692545467	3.01105079302427	1.18572169061942	0.50281972923828	0.711921119139999	0	0
RNASE1	0	163.485715444134	0	0	29.7795528944084	20.3267652380274	3.25754840862361	4.1163274126824	0	0
RND3	0	27.1826984377176	0	0	1.13294933903736	1.25284626002438	0	0	0	0
RNF152	0	4.29227122210218	0	0	0	0	0.116740547868061	0.566290994614087	0.298735976159979	0
RNF157	0	3.10470084876736	83.757365867788	9.1195319856185	0	0	0	0.15702263724701	0	3.39267486908702
RNF43	0.992864448684711	9.58226032599331	1.45251092217699	1.13994149820231	0	0	0	0	0	0.455706678016801
ROR2	0.22673294826521	4.78602850199646	0	1.96733128363645	0	0.309016279418285	0	0	0	0
RORC	0	14.0912705470349	0.359101073415044	5.74994475945928	0	0	0	0	0	0
RRAS2	4.82024945479536	27.0155375766189	0.979596631911947	2.27988299640462	0	0	0.33521315282552	0	0	8.07137852303668
RRM1	10.1569542083188	40.7866276187339	7.28488593640666	11.4998895189186	0	2.62213504213285	0	0	0.424482990329853	1.90391796125497
RSPH1	0.827387040570593	3.93478275792969	0	0	0.188824889839559	0	0.233481095736122	0	0	0
RTKN2	0	1.85596548794112	3.9442192163527	2.27988299640462	0.57293207110742	0	0	0	0	0
RUVBL1	0	57.9403323224434	2.12970261741806	6.09872697927298	0	2.00021524504323	0.590112546264824	0	0	4.46627072349616
S100A14	0	159.151638809049	0	0	0	0	4.71965857360591	0	0	0
S100A16	0	276.499914483116	0	0	4.55116956091565	4.14951050585928	40.8356961223889	0	0	0
S100A8	5.47614536318344	35.023948055257	0	0	119.60215076161	2836.8521543407	22.3397172484013	22099.253590784	43378.6118124748	0.911413356033602
S100A9	18.6188942348237	112.252740515848	6.03485249888758	8.65625764800036	2622.12999127093	11204.2323054648	2860.8766527894	60161.2033306204	94474.6447314688	4.63815802935578
S100B	0	4.97006614681009	0.257756494346713	4.92852407953652	0	0	0	0	0	7.61567184501988
S1PR1	150.088009159506	10.588260137991	734.761893270101	692.500611840029	0.410658054711971	0	1.5732195245353	7.83483662955357	0	408.400107496675
S1PR3	0	7.9972017482161	0	0	0.359881796312096	0.764150127370093	1.32775322909585	41.4799146970304	0	0
SALL2	0.172151766242691	5.69489811180752	4.9215654386015	2.16406441200009	0	0	0	0	0	1.90391796125497
SASH1	0	9.32798284796189	0.181675128410955	0	6.85258394772844	3.17377027241751	6.86411986102833	4.98344783398	0	0
SCG5	0	4.96718708840252	0.575503839042877	1.64284135984551	40.7637268450535	77.2338465286007	1.63436767015285	0	0	0.496252302610684
SCIN	0	3.12582153859997	0	0	7.76223609713138	1.01637602768557	7.35465451568783	0	0	0
SCN2A	0.344303532485383	0.101779528867713	0	0	0	0	0	0	0	0
SCN3A	35.1436069811075	0.120975233513657	0	0	0	0	0	0	0	0
SCN4A	1.81386358612168	0.162610707128291	0	0.590199385090934	0	0	0	0	0	0
SCUBE1	0	0.404303820144231	0	0	0	0	0.466962191472243	0	0	0
SCUBE3	0	0.875518284137212	0	0.590199385090934	0	0	0	0	0	0
SDC1	0	166.905032618356	0	0	0	1.01637602768557	0	0	0	0
SDC2	0	56.9084446333406	0	0	218.309620332007	258.151635872268	198.949006201946	3.69003197530474	10.9688096680403	0
SDC3	0.330954816228237	28.5844221939799	0	0	36.6929849347769	18.8751527635376	12.5398916081275	5.02472439190432	0	0.496252302610684
SDC4	0.165477408114119	201.233216476311	0.789687705734349	6.49219323600027	301.566949397439	459.152001625518	451.054113579777	13.88246182323	0	1.40766565864429
SDK1	3.64050297851061	4.34840837969165	0.283863616171335	0	0.356653095517725	0.313605101880637	0	0	0.477116945301506	0
SDK2	9.29605087887359	0.624340045798758	1.42918087305264	0.196733128363645	0	0	0	0	0	0
SEC14L2	0	21.3147170210662	27.448411848328	3.28568271969101	1.00368359767476	0.393616295356168	0.943931714721181	0	0	0
SECTM1	0	18.7691466020882	0	0	0	0	0	1.12016609822905	12.4133474767241	0
SELP	0.453465896530419	3.9213951357258	1.74558104734218	0	0	0	0	0.808987135162982	0.071702546860124	0
SEMA3A	0	1.08076919293437	0.162348916069344	0	0	6.61155796338091	0.465364058374802	0.560083049114523	0	0
SEMA3C	0	18.6069852693932	0	0	3.85568907509795	12.4117820141071	12.3321475469323	4.37021797302567	2.51887528921498	0
SEMA3D	1.8202514892553	0.668864206429843	0	0	0	0	0	0	0	0
SEMA3G	0	3.51947697304648	0	2.27988299640462	0.821316109423941	0	50.4495795002408	0	0	0
SEMA4A	10.6564485684648	20.1093323796201	0.985865163428182	9.85704815907304	6.10509599212411	16.5864863402816	1.163410145937	63.5156567664156	73.8632092293097	1.44821128323817
SEMG1	0	0	0	0	0.188824889839559	0	0.629287809814121	0	9.19602271241256	0
SERPINA1	0	115.178219481482	0.286291160438058	0	1.3346890320544	41.0606901653018	0	405.933211004526	1394.16127991753	0.455706678016801
SERPINF1	4.4678900190812	130.366645032434	4.4161112377792	1.64284135984551	17.5338075014452	80.0915506887339	1.5732195245353	22.06955469334	0	2.31907901467789
SERPINF2	0.688607064970765	4.88277787880998	0.844907843866988	0.821420679922754	9.12614896194407	2.87436094244833	12.4912386218825	5.32768890809643	0	0.455706678016801
SERPING1	0	270.049331419013	0	0	2.43358161613989	6.38629666660214	0.629287809814121	1.33469241659959	13.4982719469009	0
SERPINH1	0	188.303977374277	3.53809207373781	3.41982449460694	3.38253898753126	3.56231936790648	7.55145371776945	0.313393465182143	0	2.35962463927177
SESN3	1.8202514892553	9.36563713295188	0.999841877015924	0	0	0	0	0	0.310254916307743	0
SEZ6L2	0	23.895761714374	0	0	2.79023471165761	1.70798010797619	0.314643904907061	0	0	0
SGCA	2.2673294826521	1.6739381885646	0	0	0	0.301412781991752	0	0.808987135162982	0	0
SGCB	0	15.4875881195618	1.57192147446434	3.28568271969101	0.596254243757159	0	0	0	0	0
SGCG	0	0.119585611256528	0	0	1.06995928655317	2.48901206105833	0	0	0	0
SGMS2	0	9.61038568679965	0	0	1.77518359660471	1.85409767650971	1.27975116053071	9.08841049028214	0.630762947592606	0
SGPP2	0.165477408114119	9.36042590803829	2.41672779706804	11.4998895189186	2.3513443685065	53.8362347476	0	0.560083049114523	0	0
SH3BGRL2	0.172151766242691	11.8485954909089	4.63712347595773	4.92852407953652	0.410658054711971	0.355573151579761	0.232682029187401	8.14823009473571	0	0
SH3PXD2A	0.22673294826521	14.5400318527777	0	0	0	0	0	0	0	0
SH3RF2	0	6.34245512969041	0.0866521992154856	2.46426203976826	3.20561181736344	1.68068875662266	0	0	0	0
SHANK3	0	6.72710884707209	0	0	1.60735539092655	1.96808147678084	5.48680574979886	0	0	0
SIT1	2.81311593794001	1.99489825369615	14.8374389024086	21.6588884658439	0	0	0	0	0	0
SLC11A1	0	7.18057049642967	0	0	80.055512316909	86.4467815387686	16.5771577972646	335.810559806154	1130.26008657517	0
SLC12A7	4.13693520285296	37.3508345345569	21.3422370967535	16.5255827825462	10.0282395268272	5.08247630827802	7.09680189021573	28.4768447656	0	11.1299835878886
SLC14A1	2.23797296115499	0.908149959333361	6.28607009699256	7.39278611930478	0.356653095517725	0	0	0.316640570206339	0	21.0241888229924
SLC15A2	28.4050414300441	2.82895158370139	2.92176037925547	0	3.25943483134079	0.618032558836569	2.20250733434942	13.4468245323867	3.75600639919983	0
SLC16A1	7.99917875098157	23.3555220868009	4.38935800490447	4.10710339961377	1.86123668292592	4.04153962211453	0	3.79968684247607	0	0
SLC16A10	0.172151766242691	1.70708871667684	28.5136725865933	2.27988299640462	31.4533190998747	12.253008605528	24.5155150522928	0	0	0
SLC16A9	0.22673294826521	2.92182462198646	0	0	0	0	0	0	0	0.496252302610684
SLC22A17	0	12.9411275587045	10.3522663974264	2.16406441200009	0	0	0	0	0	0.496252302610684
SLC22A23	0	13.0393443500045	7.60861635990322	0	0.19205359063393	0.518471862464523	0	0	0	0
SLC23A3	2.66639291699386	1.7915689841889	0	0	0	0.150706390995876	0	0	0.547864110356481	0.911413356033602
SLC25A24	9.8126506758334	21.2265165238812	10.4063340738995	2.27988299640462	90.2133119587128	88.457648912758	126.780234984714	34.7251490451004	3.37713769949272	0
SLC25A4	7.70892024101712	30.1747426469335	7.70184528909742	22.7988299640462	6.32537353786938	9.46735211157903	6.29287809814121	0	0	24.9633664267681
SLC26A7	0	0.183270157939329	0.802376371071331	0	0	0.146117568533523	0.295056273132412	0	0	0
SLC27A2	0.165477408114119	6.93152827509123	0.258887936950838	6.68892636436392	0	0.162898710884762	1.17324603488932	0	0.071702546860124	0.455706678016801
SLC28A3	0	0.822982258096192	0	0	793.537550841062	502.13952555248	11.7324603488932	3.025535519787	1.95986145062184	1.40766565864429
SLC2A1	41.2653965842681	74.6811013980535	6.37485961759928	13.5745858570915	0.719763592624191	0.854002882309963	0.629287809814121	1.008511839929	3.88405649068604	6.74480411358016
SLC2A5	1.8936694286696	4.52958569301453	0	0	1.56297959851555	2.26122684480642	0	0	0	0
SLC34A1	0	0.0379907462537717	0.0960915898910879	0.821420679922754	0	0	0	0	0	0.951958980627485
SLC36A2	0	0	0	0	0	0	0.629287809814121	0	0	0
SLC38A1	93.3292581763628	39.386009373269	54.5943626383156	75.7422544200032	3.23262403283311	0	0.295056273132412	1.02064714210557	0.955153120883366	36.5085110680796
SLC38A11	54.8693734801807	0.944653289249137	0	0	0	0	0	0	0	0
SLC38A5	0	13.5170335514595	1.02099594136886	3.5411963105456	0	0	0.116341014593701	0	0	0.455706678016801
SLC39A14	0	30.1037930712782	0.560784352764594	1.64284135984551	0.844638282073679	2.00021524504323	0.233481095736122	0	0	0.992504605221368
SLC39A8	15.389398954613	14.2850798414019	39.6696112839529	56.9970749101156	81.8756152595014	3251.12291605479	13.5761326894336	9.49921710619017	0.213665413067948	51.0214647175711
SLC45A4	0	10.3177591150298	0	0.821420679922754	0	0.200941854661168	0.698046087562203	0.336170613309667	28.3839302807698	0
SLC4A4	0	1.16322013700275	0.0910559393057531	14.7855722386096	0	0	0	0	0	20.5684821449756
SLC5A5	1.13366474132605	0.0616331400102267	6.6048720585718	2.27988299640462	0	0	0	0.316640570206339	0	0
SLC6A13	0.688607064970765	0.213369669176845	1.25797902725655	4.55976599280925	0	0.146117568533523	0.581705072968503	0.313393465182143	2.23667979992865	1.86337233666109
SLC6A8	1.09522907263669	50.5224294666538	0.384801036748169	0.196733128363645	2.32711898355074	2.39753578854696	6.18724903700722	2.84976513185705	3.83231665185757	0
SLC7A11	0	1.51168474111039	0	0	0.167828205678165	1.52563985758333	0	0	0	0
SLC7A5	11.4179411598742	32.9800610513233	3.96913370528097	21.8373772483646	120.041295365037	15.8654298170676	1.88786342944236	22.7981210548564	8.31288880600458	18.16831188111
SLC7A7	22.9998105253704	13.4064800337915	0.256750615559601	0	43.2869976823896	72.0609619567693	19.5079221042377	67.2268309320438	30.8150753177941	0.992504605221368
SLC8A1	0	2.63745433877907	0.286262448271588	0	242.166434983244	303.762491838195	192.376690082332	297.847163392365	233.040207800633	0
SLC9A2	0	0.572647091328182	0	0	1.27634995654691	0.740922032969761	15.8767145100563	0	0	0
SLC9A3R2	0.453465896530419	100.525769221638	2.23585860847273	1.64284135984551	0.761756960946979	2.13343890947857	0.817183835076425	5.04074744203071	0	5.59011700998326
SLCO2B1	0	17.2253327671624	0	0	15.4525358746303	19.5015878880544	86.1564317546642	0.485392281097789	0	0
SLCO4A1	1.09522907263669	8.09115343426583	0.375993556567634	0	18.2757096611388	52.8823017823252	3.14120739402991	0	0	0
SLIT3	0	5.96407028958067	0	0	3.09321084706183	0.63652619971646	0.116341014593701	0	0	0
SLPI	0	159.995837229988	0	0	0	0.338792009228523	0	1.58320285103169	274.034477762724	0
SMO	1.20506236369884	12.5791291300656	0	0	0	0	0.147528136566206	0	0	0
SMYD5	72.4791047539839	26.5756956657317	58.5746484731544	27.1068824374509	3.85568907509795	5.64883287598329	3.18452495184244	1.94156912439116	0	7.575126220426
SNTG2	2.41012472739768	0.183421116278706	2.50231579375578	0	0	0	0	0	0	0
SNX24	0	16.2871636674696	0	0	10.8146779335648	1.55729937362405	0	0	0	3.18994674611761
SNX25	59.4040324454849	9.87436999954745	11.1661995646531	7.97959048741619	1.96723718723864	2.16311395592799	1.91786577536068	0	0	10.6337312852779
SOAT1	1.58713063785647	21.4173517744903	30.6157064985966	7.97959048741619	320.898083337639	312.946668121289	721.560115945313	38.313508994967	27.7002238548173	0
SOCS2	0	13.8105819388248	11.527021126075	7.39278611930478	0	0	0.33521315282552	0.626786930364285	0	7.575126220426
SORBS3	2.72079537918251	90.7030841121881	4.56050673755218	6.57136543938203	12.7412151806579	2.89506001931694	1.62877420431181	2.10336655142375	0	5.63066263457714
SORL1	64.9012158734946	15.6934866148572	192.38649119093	91.1776954714257	1.10387077389205	0	0.233481095736122	89.943924507275	1424.58882439719	106.07290309559
SORT1	0	28.4921317073331	0	0	2.49657166862407	1.69147093668759	7.86609762267651	3.69003197530474	2.58039556886453	0
SOX5	3.28568721791006	0.66503165991999	0	0	0	0.296823959529399	0	0	0	0
SPATA18	4.38091629054675	2.99850877887328	0	0	4.15400230885732	2.38566480979404	1.05066493081255	0	0	0
SPEG	0	8.07133773355646	7.67387257102189	1.64284135984551	0.569703370313049	0.442941528062922	0.232682029187401	0	0	0
SPIB	65.7619747047081	0.833776682931994	0	0.393466256727289	0	0.150706390995876	0	1.42384223828	0	0.951958980627485
SPINK1	0	2.63722259785183	0	0	2.19224211730556	0	0	0	0	0
SPINT1	0	150.827913253067	0.774779377496021	0.590199385090934	9.31699361802583	8.49294825877576	19.8225660091448	1.77977169735856	0	0
SPINT2	32.5990493984813	586.020044248246	4.30711644974523	0.821420679922754	6.63798795963551	6.00514242179046	23.8150717650844	8.86593596577749	6.68258427502529	0
SPOCK2	33.7832092915162	10.534943186969	12.5764148367676	17.3125152960007	0.167828205678165	0.146117568533523	0	0	1.34425261620498	4.30408822512062
SPP1	0	162.116737873411	0	0	346.977067010555	971.068311783688	349.054238125502	0	0	0
SPRY4	0	12.7068617618481	0	0.393466256727289	0.167828205678165	0.43835270560057	8.40910378427374	0	0	0.455706678016801
SPTBN2	2.4940624309173	24.5792011433538	0	0	31.5420936413592	3.71041885700201	13.5296879110036	0	0	1.3671200340504
ST14	30.6133205011119	95.288696266204	0.0855835385198669	0	382.858197639939	325.957503172755	1250.39487810066	80.3447765810104	6.79333644600285	0
ST5	1.09522907263669	49.2680334072441	0	0	4.84629155773541	2.89989042519988	0.466962191472243	0.313393465182143	0.141494330109951	1.86337233666109
ST6GALNAC1	0	2.92042083168892	9.23548561652838	0	0	0	0	0	0	0
ST6GALNAC6	9.33237520947849	37.5605782863853	2.57150956240924	3.28568271969101	4.27208326430953	2.55112323447485	8.81002933739769	0	0	6.12691493718783
STAP1	27.3807268159172	0.433052768769832	5.29179247175098	0	0.43720892815608	0.050235463665292	0	0	0	3.43322049368091
STAP2	0	63.6762817084381	1.56069582880271	0	0.356653095517725	1.54353290623699	0	0	0	1.90391796125497
STARD13	0	6.31842861813184	0.0976032544829175	0	14.0414229230379	4.79609195340989	5.23534565671652	1.25357386072857	0	0
STC2	0	9.09964463509525	0	0	0.902131080875008	0	0	0	0	0
STEAP4	0	9.05896857250268	0	0	0	0.146117568533523	0	10.6553778161929	249.118493116611	0
STK33	2.66639291699386	2.05914037653765	0	0	0	0.162898710884762	0	0	0	0
STK35	81.170395478945	14.3864915216056	6.76048501615704	4.55976599280925	0.377649779679119	0	0	9.40180395546428	17.9058015208826	15.6465047434627
STOM	0	142.254211003214	0	0	23.2033026252005	133.061592715726	86.2086918139321	11.761744031405	3.67911894721858	0
STXBP1	0	15.3171714530009	1.89466016269101	2.36079754036374	3.82904986964072	1.53435526131229	5.83702739340304	0	0	0
STYK1	0	2.85729245731204	0	5.69970749101156	0	0	0	0	0	1.98500921044274
SULT1C2	0	1.71459827946483	0	0	23.7225731593366	20.4042638334071	4.27831596041997	0	0	0
SUSD2	1.20506236369884	6.37467204412398	2.21106544438084	1.13994149820231	0	0.192674440695	0.16760657641276	0.940180395546428	2.76345121519485	0.951958980627485
SUSD3	10.4250767111895	6.74813728594414	93.3858154277937	43.3177769316879	4.84629155773541	2.58744186869668	12.9824760178261	6.33281140412678	2.4758062254458	0.455706678016801
SUSD4	0	6.80415728925731	20.9363872134576	5.69970749101156	0	0	0.50281972923828	0.940180395546428	0	0
SYK	153.06660250556	16.4865567472811	0	0	10.7224289432202	6.45638903148922	6.42073013274334	7.84116268760332	54.7032217571927	19.757569653098
SYNE2	30.1554821192729	47.6761262219905	147.835571652311	338.425320128174	0.814858707835199	0.338792009228523	1.74511521890551	2.68936490647734	162.986917965964	249.312752060245
SYNPO	18.5921017577472	27.1361546227221	0	0	0	0	1.74511521890551	0	0	0
SYT17	9.76316707873299	8.16854692406984	0	0	0	1.19984243581381	1.18022509252965	1.88036079109286	0	0
SYTL1	76.2850851406086	30.1466631349978	208.836022770235	198.349820687202	74.3612883614911	1.83741721751928	13.6586441005631	58.2618649179663	62.8753833758813	315.399925180165
SYTL2	0.906931793060838	18.442491707847	40.4218847449085	154.427087825478	0.19205359063393	0.651594843539046	0.16760657641276	1.17766977935258	0.722828272527731	79.3563700038005
TACC2	0	34.7460026892742	0	0	1.82363436651624	0.518471862464523	0.442584409698618	0	0	0
TACSTD2	0	203.605310493092	0.24595091837074	0	0.57293207110742	1.22961816562405	35.5547612544978	0	2.23948113475858	0
TANC1	0	16.14801541418	1.43394456036517	0.821420679922754	0.761756960946979	0.711146303159523	0.349023043781102	0.078511318623505	0	2.44071588845954
TBC1D16	0	15.4310182399844	0	0	0.814858707835199	0.893486553552377	2.21807040949315	0	0	0
TBC1D9	208.093523800971	12.5811713181165	1.17536692400582	0	174.662048647133	525.38336825737	180.92024532156	223.217287237619	0	0.496252302610684
TBL1X	4.38091629054675	14.5301456958393	5.90490936717258	1.64284135984551	0.386432669756205	0.397294886859983	0.116341014593701	3.025535519787	21.8222998079995	4.80034052773131
TC2N	17.4584370164211	23.3593958242619	376.314010065678	326.925430609256	0	0.518471862464523	0	2.82054118663928	0.071702546860124	107.177339767109
TCEA3	0	63.3540698584523	12.3843840072929	0	0	0	0	0	0	0.496252302610684
TCF4	46.1366733530413	13.3203775681043	0.539080776577451	0	3.34877355405624	10.626491017889	0.232682029187401	2.66965754603784	0.343166163729128	0.992504605221368
TCN1	0	1.04358446294515	0	0	0.19205359063393	0	0	0.711921119139999	20.4998189608402	0
TCN2	0	22.9128861930554	1.1921849214059	1.13994149820231	48.4625370868618	27.4845857182766	5.015956643251	41.2184422773401	0	0.951958980627485
TDO2	0	2.50069353216612	0	0	2.4864242242154	20.2394255536197	1.18022509252965	0	0	0
TFAP2C	0	9.6150241922946	0	0	0.356653095517725	1.21549742042966	0	0	0	0
TFCP2	1.37721412994153	24.3279053162787	2.19941203067642	2.46426203976826	0.65581339223412	2.34594210416034	7.23680981286239	1.33469241659959	0.458786567516551	0
TFPI	0	19.0530506632868	0	0	4.4693638313963	3.6764487992357	0.581705072968503	0	0	0
TGFBI	0.22673294826521	158.039848919313	0	1.18039877018187	9.52475490979266	9.75872166819194	1.97779724809291	22.5643294931143	0	0.911413356033602
TGFBR3	0	6.06202632119411	10.4481095173716	61.5568409029249	1.58313000597078	0.43835270560057	0.314643904907061	2.52037372101535	0	130.976314282796
TGM2	0	81.7967132924704	0	0	15.9234091933292	8.73850115655219	82.7632846136415	0.949921710619017	0	0
TGM3	0	0.271807765816657	0	0	0	0.343380831690876	0	0	19.8700310388601	0
THRB	1.36039768959126	3.94364742833379	0	0	0.957039252375281	1.42229260631905	0	0	0	0
THRSP	0	0.107154103495902	0	0	0	0	0.33521315282552	0	0	0
TIE1	0	10.7860854634877	0.0960915898910879	0	68.4639459050481	40.6865923209469	206.686919329254	0.31404527449402	0	4.88143177691907
TIMP2	1.98572889736942	130.407117758718	0.272511656108065	0	17.077209948915	10.4161299348825	13.5725885640909	21.8510898651284	35.8324828060998	0
TIMP3	0	112.601735577116	0.0855835385198669	0	486.134404737721	504.291562835849	144.875019904263	0	0	0
TIMP4	0	1.09388639168166	0	0	69.5259211389559	34.9652717740576	1.86784876588897	0	0	0
TJP1	0	32.5487965893203	0	0	1.3515538031154	0.823701586990569	0	0	0	0
TJP2	0	39.8273433090115	0.844907843866988	0	0.566474669518678	0.162898710884762	2.21807040949315	0.280041524557261	0	0
TJP3	1.09522907263669	21.8639558326971	13.1156973403086	6.49219323600027	1.06995928655317	0.325797421769523	16.9273794408688	0	0	0.455706678016801
TK1	0	50.7046264713927	0	0	4.18320588361964	6.71445243544607	0.349023043781102	0	0	0.496252302610684
TLN2	0.22673294826521	6.03961480617572	0.556406937005188	0	12.2797923458774	8.31663135978133	0.466962191472243	0.808987135162982	0	0
TLR4	0	4.34168019994658	0	0	35.8662026036871	25.7917046417651	56.7744151217259	103.858107027679	158.544404600407	0
TM4SF1	0	165.917219978359	0	0	0.167828205678165	0.325797421769523	0	0	0	0
TMEM123	35.9797191447225	161.183606028287	17.8541346799818	2.27988299640462	0.554260875434371	1.04117826958407	1.05066493081255	7.11921119139999	3.20559620899231	0
TMEM132C	0	0.0722553994023829	0	0.196733128363645	0	0	0	0	0	0.951958980627485
TMEM163	0.688607064970765	1.96752486699644	0.177708138521239	2.46426203976826	1.94301180228288	11.4193676173977	0	0	0.0707471650549755	8.4865395764596
TMEM171	0	2.70839723906638	0	7.39278611930478	0	0.192674440695	0	0	0	6.82589536276793
TMEM176A	0	63.0743598597058	0	0	9.63888387852272	38.2978191547391	6.07050848913916	63.7169401630299	0	0
TMEM176B	0	110.067189944001	0	0	76.771915638801	120.387595696135	38.5048436437797	144.566001053625	0	0
TMEM204	0.453465896530419	16.0171065211553	106.416160463363	86.9560427367309	0	0	0	0.711921119139999	0	67.5194275775053
TMEM30A	0	67.073514642003	0	0	2.315310382143	4.55041368850432	50.0266362752912	0	0	0
TMEM30B	0	21.2351471368098	13.6224049075284	9.03562747915029	0	0	0	0	0	2.40017026386565
TMEM37	0	11.4025171448251	0.193694844374005	0	20.9224183921992	2.76436537241332	0.147528136566206	0	0	0
TMEM45B	0	12.4487901484404	5.18924472845278	0	0	0.885883056125844	3.98325968728756	0	2.13483491511619	0
TMPRSS3	0	2.65418934252377	1.9913028988211	3.41982449460694	0	0	0	0	0	0
TNC	0	45.3876151659742	0	0	7.36371464290789	24.4592403314064	0	0	0	0
TNFAIP6	0	6.03879474468748	0	0	12.2152546676799	1019.34734128905	0.814387102155904	98.4752173341714	255.080519026763	0
TNFRSF19	0.344303532485383	5.24636746282747	0.171502369968771	0.196733128363645	0	0	5.66359028832709	0	0	0.455706678016801
TNFRSF21	2.94752832744772	41.8708904473446	0.167826657250158	0	306.243663260484	154.237963414212	485.891465020591	4.70638858633534	0	0
TNFSF15	0	1.61107014658235	0	0	147.951863352553	100.924114436273	0.33521315282552	0.626786930364285	0.2911162357194	0
TNIP3	0	0.367574172396834	1.34500809255493	22.9997790378371	0.21860446407804	43.0785132563871	0.116341014593701	1.26656228082536	0	1.48875690783205
TNNC1	1.8202514892553	2.46799388194145	5.96685916154117	2.46426203976826	0	0	0	0	0	0
TNNI2	9.46834714334802	1.8629354701331	0	0	129.434570258563	45.5105150870215	17.7033763879447	63.3281140412678	93.4278091010545	0
TNNT3	19.9979468774539	0.623574364474933	12.0066743488671	7.39278611930478	1.41530180029262	0	0.116341014593701	2.66965754603784	9.41459259090793	5.33713845493588
TNPO3	0	24.1192303993989	0	0	0.188824889839559	0.313605101880637	0	0	0	0
TNS1	0.496432224342356	25.425542889615	0	0	25.4495019785454	17.5671963149416	5.45854105294962	3.92058134380166	0	0
TNS3	16.7782381716255	29.6939723226047	0	0	133.954587125535	168.752995310101	74.1092262961872	45.91891218453	0	0
TNS4	0	10.4912076927767	0.459439773696263	4.91832820909112	0	0	0	0	0	1.90391796125497
TOP1MT	6.71391888346496	31.602963036171	11.115226114732	0	6.62943202570701	4.92747932834132	4.40501466869885	7.59937368495213	0	0
TOX	0.172151766242691	1.35467073290826	9.72875117139676	42.2976225981836	0.167828205678165	0	1.00563945847656	1.12016609822905	0.475514750196351	85.5449665752079
TPBG	0	21.2488023744389	0	3.28568271969101	0	0.518471862464523	1.63436767015285	0.336170613309667	0	0
TPD52	90.0129804612882	90.6605824537983	7.22287980463996	7.39278611930478	1.32712621494678	1.56802550940319	0.350221643604182	0	0	11.9197600701405
TPD52L1	0	69.0147280965688	0	0	9.56678879410737	2.16321463928881	13.7201167006571	0	0	0
TPSAB1	0	26.4823362227081	0	0	2.09670591806496	0.246588495864107	0	0	0	0
TRABD2A	7.61196077324945	1.78614954694656	45.3686213131789	4.92852407953652	0	0	2.21292204849309	0	0.071702546860124	0
TRIB2	108.37834927077	26.3473690753538	370.310166281789	180.712549583006	0	0.242909904360292	15.4198050299739	3.92058134380166	1.69991252786522	296.545790470274
TRIM16L	0	10.6207469743084	0	1.13994149820231	0	0	0.465364058374802	0	0	0
TRIM2	0	15.9133765157544	0.650642534066936	0	1.14263544142047	0.146117568533523	0	0	0	0
TRPC1	3.99958937549078	2.21547869892557	9.11642524363913	2.27988299640462	0.188824889839559	0.100470927330584	0.116341014593701	0	0	0
TRPM4	0.22673294826521	34.8183745571232	0	0	5.35167093139508	5.14092283300142	2.01127891695312	2.82054118663928	0	0
TRPM8	0	0.156001111733964	0	0	5.86305627044747	1.45206833612928	8.05509780289619	0	0	0.455706678016801
TSHZ2	2.19045814527337	1.42743967206105	94.5380814812016	1.13994149820231	0	0	0	0	0	0
TSKU	0	45.1867197256029	0	0	27.5881231922202	23.0386833312304	4.18827652537322	0	0	0
TSPAN18	0	8.52231717041694	8.63344481031184	2.16406441200009	0	0.100470927330584	0	0	0	0
TSPAN4	1.33319645849693	53.7822177975375	0.581084533122016	1.13994149820231	7.53079682856118	7.176340383588	1.91786577536068	6.44095506481701	0	2.31907901467789
TTC22	1.33319645849693	8.44899515522673	3.36244724310844	4.92852407953652	0	0	0	0	1.11454324225341	7.575126220426
TTN	54.661054798374	0.151814054339978	84.1025253524254	13.1427308787641	0	0	0	0.316640570206339	0	0.951958980627485
TUBB6	15.5548763627271	78.3230146135625	0.0976032544829175	0	48.4986328191967	51.3795350606495	50.1143663474152	11.4817025068477	0	0
UACA	8.10839299759181	31.2590595082978	1.56228183656775	0.393466256727289	12.8346177424566	9.03272264798667	20.0106545101165	3.64044210823342	0	0.496252302610684
UBL7	0	58.7777681929988	5.24076562824709	0	1.63158077588231	0	1.75110821802091	0	4.17870858514911	3.27103799530537
UBXN10	3.47502557039649	2.56228479541132	1.2005165897814	10.2594734838208	0	0	0	2.53312456165071	0.300156998566504	7.8183999679893
UCHL1	0	13.8227051790308	0	0	22.9597588091068	4.35620500838785	8.18074152758357	0	0	0
UGT2B17	1.72151766242691	0.103771411808293	0	0	0	0	0	0	0	0
UGT8	19.9524994473384	2.13048481540129	0	0.590199385090934	0	0	0.116341014593701	0	0	0
UNC5B	0	12.0716665668608	0	0	0.356653095517725	0.050235463665292	0.442584409698618	1.34468245323867	0	0
